module_type,region,climate,moisture,soil_type,count,sum,mean,median,min,max,q1,q3
Annual Cropland,Indonesia,Cool Temperate,Moist,Volcanic,2,59.874999751111005,29.937499875555503,29.937499875555503,29.89778606222217,29.977213688888835,29.89778606222217,29.977213688888835
Annual Cropland,Myanmar,Warm Temperate,Dry,Volcanic,5,59.83495988807445,11.96699197761489,12.403661462500025,6.150365358085085,18.570430708085112,10.297365359404198,12.41313700000003
Annual Cropland,Wallis And Futuna Islands,Cool Temperate,Moist,Volcanic,2,59.761634889523684,29.880817444761842,29.880817444761842,29.80469081333327,29.956944076190414,29.80469081333327,29.956944076190414
Annual Cropland,Uzbekistan,Warm Temperate,Moist,Volcanic,2,59.68961698385711,29.844808491928553,29.844808491928553,29.70610556099998,29.983511422857127,29.70610556099998,29.983511422857127
Annual Cropland,Viet Nam,Cool Temperate,Moist,Spodic,2,59.57906683919495,29.789533419597475,29.789533419597475,23.947637192148406,35.631429647046545,23.947637192148406,35.631429647046545
Annual Cropland,Lesotho,Cool Temperate,Moist,Volcanic,2,59.511255869999886,29.755627934999943,29.755627934999943,29.749618066666603,29.761637803333283,29.749618066666603,29.761637803333283
Annual Cropland,Slovenia,Warm Temperate,Moist,Spodic,2,59.42836716804415,29.714183584022074,29.714183584022074,28.379505067227857,31.048862100816294,28.379505067227857,31.048862100816294
Annual Cropland,Lao People's Democratic Republic,Cool Temperate,Moist,Volcanic,2,59.23802337638754,29.61901168819377,29.61901168819377,21.79065879477477,37.44736458161277,21.79065879477477,37.44736458161277
Annual Cropland,Bahamas,Cool Temperate,Moist,Spodic,2,59.00313939569449,29.501569697847245,29.501569697847245,28.10575914666664,30.897380249027847,28.10575914666664,30.897380249027847
Annual Cropland,Namibia,Warm Temperate,Moist,Wetland,4,58.887183362890795,14.721795840722699,15.94676730088892,-2.3376357096013334,29.331284470714287,5.0441331484937235,29.331284470714287
Annual Cropland,Nicaragua,Warm Temperate,Moist,Wetland,4,58.79077886717013,14.697694716792533,13.758385738862245,4.233082221846796,27.040925167598846,5.655941358143998,27.040925167598846
Annual Cropland,United Republic Of Tanzania,Warm Temperate,Moist,Volcanic,2,58.69799310028591,29.348996550142957,29.348996550142957,28.751332573143074,29.94666052714284,28.751332573143074,29.94666052714284
Annual Cropland,Democratic Republic Of The Congo,Cool Temperate,Moist,Volcanic,3,58.59406509438186,19.53135503146062,27.807444787536276,1.5987913690224353,29.187828937823145,1.5987913690224353,29.187828937823145
Annual Cropland,Western Sahara,Warm Temperate,Moist,Spodic,3,58.46702008605786,19.489006695352618,26.892057846133515,-2.199261884513349,33.77422412443769,-2.199261884513349,33.77422412443769
Annual Cropland,Libya,Warm Temperate,Moist,Spodic,2,58.15689748879541,29.078448744397704,29.078448744397704,28.30763219656734,29.84926529222807,28.30763219656734,29.84926529222807
Annual Cropland,Uzbekistan,Warm Temperate,Moist,Spodic,4,58.088679376212895,14.522169844053224,14.829862574320394,-2.7046996356931676,31.133653863265273,1.0826548076757976,31.133653863265273
Annual Cropland,Gabon,Warm Temperate,Moist,Wetland,2,57.89584091179136,28.94792045589568,28.94792045589568,28.58397808934239,29.31186282244897,28.58397808934239,29.31186282244897
Annual Cropland,Christmas Island,Warm Temperate,Moist,Volcanic,2,57.8631967231525,28.93159836157625,28.93159836157625,27.9945540228668,29.868642700285694,27.9945540228668,29.868642700285694
Annual Cropland,Bangladesh,Warm Temperate,Moist,Wetland,3,57.735948013023695,19.24531600434123,27.2806293163784,-5.058915950535999,35.5142346471813,-5.058915950535999,35.5142346471813
Annual Cropland,Honduras,Warm Temperate,Moist,Volcanic,2,57.7105811816512,28.8552905908256,28.8552905908256,27.80651407193693,29.90406710971427,27.80651407193693,29.90406710971427
Annual Cropland,Madagascar,Warm Temperate,Moist,Spodic,3,57.593736524209646,19.197912174736548,27.20631192662797,1.2085702740340116,29.178854323547668,1.2085702740340116,29.178854323547668
Annual Cropland,Cameroon,Cool Temperate,Moist,Wetland,3,57.14421889467022,19.04807296489007,27.274523708075307,1.674924291356837,28.194770895238072,1.674924291356837,28.194770895238072
Annual Cropland,Nepal,Boreal,Moist,Spodic,3,57.12965088445212,19.04321696148404,25.77178277142854,5.569009303023602,25.788858809999972,5.569009303023602,25.788858809999972
Annual Cropland,Turkmenistan,Cool Temperate,Moist,Volcanic,3,56.69217398745788,18.897391329152626,28.810172203871026,-2.0947913630797563,29.976793146666605,-2.0947913630797563,29.976793146666605
