module,region,climate,moisture,soil_type,count,sum,mean,median,min,max,q1,q3
Grassland,Western Asia,Tropical Montane,Dry,Volcanic,496,1396.8453864980704,2.816220537294497,-0.023597689499999852,-209.1840482556,221.87618596385002,-89.17173856524988,95.3331923820571
Grassland,South America,Tropical Montane,Dry,Volcanic,496,1393.5483176410048,2.809573221050413,-0.047195378999999926,-209.58895464210002,223.18946487132652,-89.18386619614988,95.29312594308564
Grassland,Southern Asia,Tropical Montane,Dry,Volcanic,496,1387.9782284936625,2.7983432026081907,-0.05270150655000028,-209.17133380385002,221.60392088332142,-89.34901256599997,95.60391679823802
Grassland,Caribbean,Tropical,Wet,Volcanic,496,1387.7095720450475,2.7978015565424346,0.0,-175.66643298306667,189.55560514995244,-70.30247174719997,76.34028339959993
Grassland,Western Africa,Tropical Montane,Dry,Volcanic,496,1387.1311735273518,2.7966354304986933,0.0,-209.1840482556,222.53094960548572,-89.30181718699988,95.32403008093874
Grassland,Central Africa,Tropical Montane,Dry,Volcanic,496,1386.001888649179,2.7943586464701187,0.0,-209.35459254490002,223.15138939758162,-89.05919797939994,95.70720113742854
Grassland,Central America,Tropical Montane,Dry,Volcanic,496,1385.9249162018893,2.7942034600844545,0.023597689499999852,-209.17133380385002,222.53094960548572,-89.28327614524997,95.5413426534285
Grassland,Europe,Tropical Montane,Dry,Volcanic,496,1385.6752261869785,2.7937000527963276,0.0,-209.084097266,222.76371307008162,-89.32162759299995,94.83035112225707
Grassland,Eastern Africa,Tropical Montane,Dry,Volcanic,496,1385.119980203139,2.792580605248264,-0.023597689499999852,-209.5889546421,222.63587470870954,-89.37159060224992,95.24772724740944
Grassland,Central Asia,Tropical Montane,Dry,Volcanic,496,1384.5011224190853,2.7913329081029947,0.023597689499999852,-209.29600202060004,222.91001090348573,-89.30181718699988,95.69287733275507
Grassland,South-Eastern Asia,Tropical Montane,Dry,Volcanic,496,1381.0206525737328,2.7843158318018806,0.0,-209.17133380385002,222.91001090348573,-89.33298111979994,95.60391679823802
Grassland,North America,Tropical Montane,Dry,Volcanic,496,1380.3570004249814,2.7829778234374625,-0.023597689499999852,-209.41318306920002,223.37569360542855,-89.33298111979994,95.5413426534285
Grassland,Caribbean,Tropical Montane,Dry,Volcanic,496,1380.35173757944,2.782967212861774,-0.047195378999999926,-209.41318306920002,223.4572548021,-89.38268609434992,95.68533718699987
Grassland,Europe,Tropical,Wet,Volcanic,496,1378.2708215092082,2.7787718175588876,-0.12722232600000005,-175.82437265726668,189.55560514995244,-70.43863553649999,76.79863747285707
Grassland,Central Africa,Tropical,Wet,Volcanic,496,1377.1638956209806,2.776540112139074,0.0,-175.33037083356672,190.0565238520667,-70.63221765599998,76.27164828469996
Grassland,Northern Africa,Tropical Montane,Dry,Volcanic,496,1376.7676476554257,2.7757412251117453,0.0,-209.08353541625,223.3436313406571,-89.28327614524997,95.29312594308566
Grassland,Eastern Asia,Tropical Montane,Dry,Volcanic,496,1376.726052894818,2.7756573647072944,0.0,-209.35459254490002,223.48013801300002,-89.38268609434992,95.60391679823802
Grassland,Oceania,Tropical Montane,Dry,Volcanic,496,1376.70942772868,2.7756238462271776,-0.023597689500000074,-209.17133380385002,222.6807001922381,-89.37159060224992,94.83035112225707
Grassland,Southern Africa,Tropical,Wet,Volcanic,496,1375.2134220905727,2.7726077058277676,0.0,-175.3646445730667,189.1604752986667,-70.03303864479996,76.34028339959993
Grassland,Eastern Asia,Tropical,Wet,Volcanic,496,1374.1512753245881,2.770466280896347,0.0,-175.3303708335667,190.0565238520667,-70.03458685299996,76.79863747285707
Grassland,Central Asia,Tropical,Wet,Volcanic,496,1373.811334225864,2.7697809157779516,0.0,-174.9604949194666,190.0565238520667,-70.43863553649999,76.21777248171422
Grassland,Eastern Africa,Tropical,Wet,Volcanic,496,1372.3295787692068,2.7667935055830783,-0.06361116299999958,-176.4561313540667,189.21840860184162,-70.03303864479996,76.03178789359993
Grassland,North America,Tropical,Wet,Volcanic,496,1370.082002709462,2.7622621022368183,0.06361116300000003,-175.98231233146663,188.51056461495241,-70.37777300399996,75.84962082389998
Grassland,Southern Africa,Tropical Montane,Dry,Volcanic,496,1369.8919963829837,2.761879024965693,0.0,-209.53036411779996,222.33880812345717,-89.44340332399995,95.65593618114279
Grassland,South-Eastern Asia,Tropical,Wet,Volcanic,496,1363.06586369464,2.7481166606746776,0.0,-176.29819167986668,187.6063613411167,-70.63221765599998,76.31103649839999
Grassland,Central America,Tropical,Wet,Volcanic,496,1363.0367734047747,2.7480580108967234,0.15667193849999927,-175.3646445730667,187.48190714256666,-70.30247174719997,75.54931867607137
Grassland,Western Africa,Tropical,Wet,Volcanic,496,1361.6987316502561,2.7453603460690648,0.06361116300000003,-175.0952114706667,187.6063613411167,-70.30395264199997,76.27164828469996
Grassland,South America,Tropical,Wet,Volcanic,496,1358.5195812413756,2.7389507686318058,-0.06361116299999958,-174.92840886546662,188.45727830856666,-70.37777300399996,76.84176371849998
Grassland,Oceania,Tropical,Wet,Volcanic,496,1358.4028575307593,2.7387154385700794,-0.06361116299999958,-175.82437265726668,189.21840860184162,-70.46854512389999,76.84176371849998
Grassland,Southern Asia,Tropical,Wet,Volcanic,496,1357.4618440993104,2.7368182340711904,-0.06361116299999958,-176.1402520056667,188.05272634133334,-69.93259583309992,75.74303597849993
Grassland,Northern Africa,Tropical,Wet,Volcanic,496,1357.2909114238962,2.7364736117417263,4.440892098500626e-16,-175.82437265726668,189.21840860184162,-70.16926974749994,75.74303597849992
Grassland,Western Asia,Tropical,Wet,Volcanic,496,1348.127762823344,2.717999521821258,-0.06361116299999958,-176.1402520056667,188.45727830856666,-70.30247174719997,75.84962082389998
Grassland,Central America,Cool Temperate,Moist,High Activity Clay,496,1234.0732785531727,2.488050964824945,0.024623675999999595,-170.79728310480004,183.18250297380004,-68.98547293439997,74.39983157828566
Grassland,Northern Africa,Cool Temperate,Moist,High Activity Clay,496,1233.5291278681855,2.486953886831019,0.030369200400000684,-170.49159341280006,182.89172070422447,-68.88177555599992,73.70404910502849
Grassland,Western Africa,Cool Temperate,Moist,High Activity Clay,496,1231.8235373668506,2.4835151963041344,-0.04924735200000008,-170.61386928959996,182.48718888422448,-69.03762127679994,74.07234830537136
Grassland,Caribbean,Cool Temperate,Moist,High Activity Clay,496,1228.450273637059,2.476714261365038,0.0,-170.37415975800008,182.66734219782316,-69.09031681199994,73.71452187404077
Grassland,South-Eastern Asia,Cool Temperate,Moist,High Activity Clay,496,1227.7131526532723,2.4752281303493393,0.0,-170.18917819200004,183.02200494717857,-69.01462180799992,74.11757052102848
Grassland,Western Asia,Cool Temperate,Moist,High Activity Clay,496,1227.083525363294,2.4739587204905122,-0.0057455244000002015,-170.5527313512001,182.65869592150716,-69.03818149799994,74.35503600171424
Grassland,North America,Cool Temperate,Moist,High Activity Clay,496,1227.0204646944162,2.473831582045194,0.04924735200000008,-170.73614516640004,182.65869592150716,-68.98547293439997,74.10190996654282
Grassland,South America,Cool Temperate,Moist,High Activity Clay,496,1223.2656544127497,2.466261400025705,-0.024623675999999595,-170.79728310480004,182.84859250989794,-68.96537445599998,74.45841956816321
Grassland,Central Africa,Cool Temperate,Moist,High Activity Clay,496,1222.1589786476845,2.464030198886461,0.0,-170.61386928959996,183.12237909900006,-69.03818149799994,74.03409409062853
Grassland,Europe,Cool Temperate,Moist,High Activity Clay,496,1221.3878252467593,2.462475454126531,0.024623675999999595,-170.21775381599997,182.1395978134072,-68.98604618399996,74.11905369404077
Grassland,Central Asia,Cool Temperate,Moist,High Activity Clay,496,1219.3107050238102,2.4582877117415527,0.05499287640000028,-170.37415975800008,181.38786199050006,-69.01462180799992,73.71452187404077
Grassland,Eastern Africa,Cool Temperate,Moist,High Activity Clay,496,1218.3196984898468,2.456289714697272,0.04924735200000008,-170.67500722799997,183.18250297380004,-68.89416122159992,74.03409409062851
Grassland,Eastern Asia,Cool Temperate,Moist,High Activity Clay,496,1214.3789463937687,2.448344649987437,0.05499287640000028,-170.32202444400002,183.02200494717857,-69.03818149799994,74.10190996654282
Grassland,Southern Asia,Cool Temperate,Moist,High Activity Clay,496,1214.035159047982,2.4476515303386734,0.0,-170.55273135120007,182.84859250989794,-69.03762127679994,74.43433245599998
Grassland,Oceania,Cool Temperate,Moist,High Activity Clay,496,1212.7136285682373,2.444987154371446,0.0,-170.36150483880004,183.07221733750717,-68.93391086999996,74.35503600171424
Grassland,Southern Africa,Cool Temperate,Moist,High Activity Clay,496,1208.8391869158665,2.4371757800723115,0.0,-170.55273135120007,182.48718888422448,-69.03762127679994,74.39983157828566
Grassland,Central Africa,Cool Temperate,Dry,Wetland,496,1201.4702263028087,2.4223190046427594,0.0,-182.09827149524997,194.4912961959,-74.87003086529998,79.88771183297142
Grassland,Central America,Cool Temperate,Dry,Wetland,496,1201.2884972735133,2.4219526154707927,0.017441770499999953,-182.3979838659,194.34149026846936,-74.99024065499998,79.67473474411223
Grassland,Eastern Africa,Cool Temperate,Dry,Wetland,496,1200.423502282635,2.420208673956925,-0.017441770499999953,-182.06176682320003,194.40000082155714,-74.98024624364997,79.88771183297142
Grassland,Southern Asia,Tropical Montane,Dry,Wetland,496,1196.9427963942817,2.4131911217626647,0.047195378999999926,-179.3083069268334,190.95072091894565,-75.82448507773331,81.40327513947618
Grassland,North America,Cool Temperate,Dry,Wetland,496,1196.2751323928273,2.411845024985539,-0.017441770499999953,-181.897475804,194.1920175624,-74.8612576855,79.97381074822856
Grassland,Western Asia,Cool Temperate,Dry,Wetland,496,1196.0796940040868,2.4114509959759816,0.017441770499999953,-182.06134231450002,193.16808029915,-74.89777158599998,79.96127811661222
Grassland,Southern Africa,Cool Temperate,Dry,Wetland,496,1195.1453584781052,2.4095672549961797,0.0,-182.002126427,193.80618580090962,-74.94350778419997,79.83637838502854
Grassland,South America,Cool Temperate,Dry,Wetland,496,1194.8467695129862,2.4089652611148913,-0.017441770499999953,-181.97909221580002,194.1920175624,-74.89818686624997,79.88771183297142
Grassland,Europe,Cool Temperate,Dry,Wetland,496,1194.3386633858333,2.4079408536004703,0.017441770499999953,-182.3979838659,194.34149026846936,-74.89777158599998,79.95724276759996
Grassland,Caribbean,Cool Temperate,Dry,Wetland,496,1194.3275305914897,2.407918408450584,-0.017441770499999953,-181.967242886,194.34149026846936,-74.87003086529998,79.95724276759996
Grassland,Western Africa,Cool Temperate,Dry,Wetland,496,1192.2935228826038,2.4038175864568627,-0.017441770499999953,-182.2680657468,194.14079506426785,-75.01698470309996,79.96127811661222
Grassland,Central Asia,Cool Temperate,Dry,Wetland,496,1191.3006095801027,2.4018157451211746,-0.017441770499999953,-182.3979838659,193.9103845082382,-74.97204522774997,79.68089974522856
Grassland,Oceania,Cool Temperate,Dry,Wetland,496,1190.9977320246269,2.4012051048883607,0.03488354100000002,-182.0987052324,194.58241777699996,-75.00897440849997,80.26053357299995
Grassland,Eastern Asia,Cool Temperate,Dry,Wetland,496,1190.1995562805848,2.3995958795979533,0.0,-182.1814536673999,193.80618580090962,-74.93470999519997,80.25764677744895
Grassland,Northern Africa,Cool Temperate,Dry,Wetland,496,1189.7625709276408,2.398714860741211,-0.017441770500000064,-181.97909221580002,193.16808029915,-74.94350778419997,80.22214687457138
Grassland,Southern Asia,Cool Temperate,Dry,Wetland,496,1189.7436965312838,2.3986768075227496,-0.04295843475000016,-182.3113717865,194.03745006796072,-74.94350778419997,79.97381074822856
Grassland,Eastern Asia,Tropical Montane,Dry,Wetland,496,1188.9827012818596,2.397142542906975,0.0,-178.7955253883334,190.3991955463191,-75.8750349078333,81.31915848676188
Grassland,Central Africa,Tropical Montane,Dry,Wetland,496,1187.311019985473,2.3937722177126473,0.023597689499999852,-178.97003175883336,190.76943851365718,-75.97496092633332,81.07553565141902
Grassland,South-Eastern Asia,Tropical Montane,Dry,Wetland,496,1186.5998841650705,2.392338476139255,-0.07079306849999978,-179.13253535393335,191.21276954633336,-76.00234589933329,81.00388919459046
Grassland,Central America,Tropical Montane,Dry,Wetland,496,1184.377305868933,2.3878574715099457,-0.023597689499999852,-179.2497164025334,190.77825684431912,-76.03601942768334,81.0951828820571
Grassland,Western Africa,Tropical Montane,Dry,Wetland,496,1183.7461708339458,2.3865850218426328,-0.047195378999999926,-178.88991614633335,191.1166739554286,-76.07488694483332,81.00388919459046
Grassland,Central Asia,Tropical Montane,Dry,Wetland,496,1183.4356447283471,2.385958961145861,0.0,-179.2497164025334,191.16572987065717,-75.8750349078333,81.07553565141905
Grassland,Caribbean,Tropical Montane,Dry,Wetland,496,1182.7249464191877,2.384526101651588,-0.023597689499999852,-178.90845718808342,190.53555439315403,-76.07436255173332,80.67307590715473
Grassland,Eastern Africa,Tropical Montane,Dry,Wetland,496,1181.9512171389424,2.3829661635865773,0.0,-179.01999476808334,191.27132769543337,-75.97441156213331,80.67307590715473
Grassland,South-Eastern Asia,Cool Temperate,Dry,Wetland,496,1181.701724035263,2.382463153296901,-0.0040697464500000224,-182.08930759415,194.4912961959,-74.89777158599998,80.11709056371424
Grassland,Southern Africa,Tropical Montane,Dry,Wetland,496,1179.0110635331293,2.3770384345425994,0.0,-178.97003175883336,190.76943851365718,-75.8744605725333,81.0951828820571
Grassland,North America,Tropical Montane,Dry,Wetland,496,1174.1631823341636,2.3672644805124268,0.0,-179.01999476808334,190.77825684431912,-75.98631445313332,81.3657245760159
Grassland,Western Asia,Tropical Montane,Dry,Wetland,496,1173.8185237200391,2.3665696042742725,-0.05270150655000028,-179.36689745113335,190.24328947276192,-75.98631445313332,81.3657245760159
Grassland,South America,Tropical Montane,Dry,Wetland,496,1172.4529829050962,2.3638164977925324,-0.047195378999999926,-179.02058158893334,190.99297875948648,-76.00234589933329,81.40774052033332
Grassland,Europe,Tropical Montane,Dry,Wetland,496,1171.2854854187292,2.36146267221518,0.023597689499999852,-178.8706551045334,190.3991955463191,-76.08572440223332,81.42794638037411
Grassland,Northern Africa,Tropical Montane,Dry,Wetland,496,1169.6823806617685,2.3582306061729206,0.023597689499999852,-179.2497164025334,190.27326556679049,-75.93660947858329,81.40327513947618
Grassland,Oceania,Tropical Montane,Dry,Wetland,496,1168.710985428752,2.356272148041839,0.023597689499999852,-179.36689745113335,190.16510812465404,-75.8744605725333,81.00388919459046
Grassland,North America,Warm Temperate,Dry,Volcanic,496,1164.1142926699,2.3470046223183467,0.01641578399999999,-176.01809677760002,187.7351569632,-72.39069745599993,77.24445258514278
Grassland,Northern Africa,Warm Temperate,Dry,Volcanic,496,1160.1863616000685,2.339085406451751,0.01641578399999999,-175.77677317200002,187.832771896,-72.50824257599996,77.17162485119997
Grassland,Central Asia,Cool Temperate,Moist,Low Activity Clay,496,1159.1705052185303,2.337037308908327,-0.024623675999999595,-159.9048087413333,171.4898615357976,-64.58547293439995,69.69674245599991
Grassland,Central Africa,Warm Temperate,Dry,Volcanic,496,1157.7637094285428,2.334201027073675,0.03283156799999998,-175.7771813952,187.40892482950005,-72.42545433199996,77.17162485119997
Grassland,Central Asia,Warm Temperate,Dry,Volcanic,496,1157.6570800493805,2.333986048486654,0.01641578399999999,-175.67250254400003,186.83634588519996,-72.39859556159993,77.52835086857135
Grassland,Eastern Africa,Warm Temperate,Dry,Volcanic,496,1156.8231200068192,2.332304677433103,0.01641578399999999,-175.97733815200002,187.75173997800002,-72.39031528959993,77.49322600799992
Grassland,Western Asia,Warm Temperate,Dry,Volcanic,496,1154.7105506742141,2.32804546506898,-0.01641578399999999,-175.70725942000004,187.7351569632,-72.36401818799993,77.2574521663999
Grassland,Oceania,Tropical,Moist,Volcanic,496,1154.1170509375568,2.326848893019268,-0.06361116299999958,-159.96373750023335,171.31166808115552,-63.2705704785,68.63759317799995
Grassland,Southern Asia,Tropical,Moist,Volcanic,496,1152.7815326781338,2.324156315883334,0.1420649307000006,-159.99642937483335,171.6457592234458,-63.53854512389999,68.4020617984
Grassland,Eastern Asia,Warm Temperate,Dry,Volcanic,496,1152.41535007555,2.323418044507157,-0.01641578399999999,-175.70725942000004,187.6018504171429,-72.45984641279995,77.2574521663999
Grassland,Central America,Warm Temperate,Dry,Volcanic,496,1151.8363941747139,2.3222507947070845,-0.03283156799999998,-175.7683365592,187.30012300890004,-72.46775030879995,77.24235460479991
Grassland,Southern Africa,Warm Temperate,Dry,Volcanic,496,1151.5703232556812,2.321714361402583,-0.01641578399999999,-175.77677317200002,187.6480638076,-72.43317293519996,76.9817712223999
Grassland,Western Africa,Tropical,Moist,Volcanic,496,1151.1946615444367,2.3209569789202353,-0.06361116300000003,-160.9315583465333,172.42315843573334,-63.373952641999956,67.96156337932496
Grassland,Western Africa,Warm Temperate,Dry,Volcanic,496,1151.1898534464954,2.3209472851743858,0.036661917599999816,-175.97733815200004,187.6018504171429,-72.46775030879995,77.24235460479991
Grassland,South-Eastern Asia,Warm Temperate,Dry,Volcanic,496,1150.4012195636717,2.319357297507403,0.0,-175.9365795264,187.75173997800002,-72.45984641279995,77.12116241279995
Grassland,Eastern Asia,Cool Temperate,Moist,Low Activity Clay,496,1149.6828653075797,2.3179090026362497,0.0,-159.90422246333333,171.4898615357976,-64.53332459199993,69.70703715485706
Grassland,Central America,Tropical,Moist,Volcanic,496,1149.5723088732261,2.317686106599246,-0.1420649307000006,-159.8617464803333,171.6457592234458,-63.00259583309995,68.87683937474996
Grassland,South America,Warm Temperate,Dry,Volcanic,496,1149.17237341555,2.316879785111996,0.03283156799999998,-176.01809677760002,187.7351569632,-72.45984641279995,77.2574521663999
Grassland,South-Eastern Asia,Cool Temperate,Moist,Low Activity Clay,496,1148.2055998362328,2.314930644831114,0.0,-160.1259267461332,171.53154331835222,-64.66386915999992,69.63754064457137
Grassland,Northern Africa,Cool Temperate,Moist,Low Activity Clay,496,1147.7422147876541,2.3139964007815608,0.0,-160.3704784997332,171.86418848080936,-64.6146218079999,69.70703715485708
Grassland,Eastern Africa,Cool Temperate,Moist,Low Activity Clay,496,1147.4756443541523,2.313458960391436,0.04924735200000008,-159.74836371413318,171.16209176961186,-64.54602728199993,68.99441513934686
Grassland,Caribbean,Warm Temperate,Dry,Volcanic,496,1147.2858745298504,2.3130763599392146,0.01641578399999999,-175.63774566800006,187.45348295520003,-72.43317293519996,77.39009414399995
Grassland,Europe,Warm Temperate,Dry,Volcanic,496,1146.6505825488475,2.311795529332354,0.0,-175.89582090080006,187.7351569632,-72.37691630399992,77.12116241279995
Grassland,Southern Asia,Warm Temperate,Dry,Volcanic,496,1145.903899590214,2.3102901201415604,0.0,-175.77718139520002,187.37238286360002,-72.39069745599993,77.54520787199989
Grassland,Northern Africa,Tropical,Moist,Volcanic,496,1145.6029952355966,2.3096834581362833,0.0,-159.99801123973333,171.31166808115552,-63.13658315579998,68.81969711571428
Grassland,North America,Tropical,Moist,Volcanic,496,1145.4845376652047,2.3094446323895257,-0.07845376770000057,-160.77361867233333,172.42315843573334,-63.00259583309995,68.74371612899998
Grassland,Western Africa,Cool Temperate,Moist,Low Activity Clay,496,1145.1000649826735,2.3086694858521644,-0.024623676000000483,-160.43161643813332,171.96140665733333,-64.44229516119991,69.70703715485706
Grassland,Oceania,Warm Temperate,Dry,Volcanic,496,1144.0618102544981,2.3065762303518107,-0.0038303495999999493,-175.89582090080006,186.25039391200005,-72.36401818799993,76.9817712223999
Grassland,Oceania,Cool Temperate,Moist,Low Activity Clay,496,1143.8509747222454,2.3061511587142043,0.0,-160.18706468453328,171.94506473435223,-64.58547293439995,68.97501005832373
Grassland,Central Africa,Cool Temperate,Moist,Low Activity Clay,496,1143.529593419645,2.3055032125396067,0.0,-160.2482026229333,171.6298055501333,-64.63818149799992,69.36156268632374
Grassland,Central America,Cool Temperate,Moist,Low Activity Clay,496,1143.1966002383783,2.304831855319311,-0.024623675999999595,-160.3704784997332,171.55763399361186,-64.66386915999992,69.0034598534285
Grassland,Europe,Tropical,Moist,Volcanic,496,1142.422479295908,2.303271127612718,0.0,-159.82975017753333,171.9530796259048,-63.53854512389999,68.34678552844996
Grassland,Caribbean,Tropical,Moist,Volcanic,496,1142.302852461897,2.303029944479631,4.440892098500626e-16,-159.59386158613327,172.42315843573334,-63.57499532999999,68.921422482
Grassland,South America,Tropical,Moist,Volcanic,496,1141.9424508180825,2.3023033282622634,4.440892098500626e-16,-159.69576285483333,171.6457592234458,-63.507188298399996,68.27943626742857
Grassland,Caribbean,Cool Temperate,Moist,Low Activity Clay,496,1141.0261694595983,2.300455986813706,0.0,-160.3704784997332,171.6298055501333,-64.59789334239994,69.36176230719991
Grassland,Western Asia,Cool Temperate,Moist,Low Activity Clay,496,1140.659462638327,2.299716658545014,0.0,-160.18706468453328,170.6773554974189,-64.58604618399994,69.39433630674274
Grassland,South-Eastern Asia,Tropical,Moist,Volcanic,496,1140.653562908658,2.299704763928746,0.0,-160.45773932393328,171.02097859261906,-63.237755195999995,68.4020617984
Grassland,Southern Asia,Cool Temperate,Moist,Low Activity Clay,496,1139.7714730404869,2.2979263569364656,-0.03602352600000014,-159.9569570837332,171.94506473435223,-64.4941612215999,69.36156268632374
Grassland,Southern Africa,Cool Temperate,Moist,Low Activity Clay,496,1139.5446275329207,2.297469007122824,0.05499287640000028,-159.95635777733318,171.36740410174147,-64.4941612215999,68.99441513934686
Grassland,Western Asia,Tropical,Moist,Volcanic,496,1139.3717565645136,2.297120476944584,0.0,-159.99642937483335,170.0750200123333,-63.507188298399996,68.19397751979997
Grassland,Europe,Cool Temperate,Moist,Low Activity Clay,496,1139.2671127268254,2.296909501465374,-0.030369200400000684,-160.3704784997332,171.86418848080936,-64.54602728199993,69.38608052011422
Grassland,Central Asia,Tropical,Moist,Volcanic,496,1138.6202673656016,2.2956053777532293,0.0,-160.6156789981333,172.42315843573334,-63.508635536499995,68.02277487389999
Grassland,Southern Africa,Tropical,Moist,Volcanic,496,1137.9511340647057,2.2942563186788423,-0.06361116299999958,-159.8617464803333,171.31166808115552,-63.507188298399996,68.27943626742857
Grassland,North America,Cool Temperate,Moist,Low Activity Clay,496,1137.2030767631368,2.2927481386353565,0.024623675999999595,-160.00849309133335,171.69844055496597,-64.59789334239994,68.99441513934686
Grassland,Eastern Africa,Tropical,Moist,Volcanic,496,1135.8696742734417,2.290059827164197,-0.06361116299999958,-160.6156789981333,171.02097859261906,-63.53854512389999,68.44888697459999
Grassland,South America,Cool Temperate,Moist,Low Activity Clay,496,1135.1830239401384,2.2886754514922143,0.0,-159.8921060513333,171.86418848080936,-64.66386915999992,69.0034598534285
Grassland,Central Africa,Tropical,Moist,Volcanic,496,1130.2747428863736,2.2787797235612373,0.06361116300000003,-159.86174648033332,171.9530796259048,-63.239269747499996,68.63759317799995
Grassland,Eastern Asia,Tropical,Moist,Volcanic,496,1128.6379130346738,2.2754796633763585,0.0,-160.9315583465333,172.42315843573334,-63.447773003999984,68.07954359359995
Grassland,South America,Tropical,Moist,Wetland,496,1121.407203603911,2.2609016201691756,0.0,-155.90933298306675,167.70887290006675,-61.52718829840002,66.06852212337144
Grassland,Central Asia,Tropical,Moist,Wetland,496,1116.5906367205869,2.251190799839893,0.0,-155.12809366266677,167.507243378462,-61.022595833100006,66.33154462817143
Grassland,Northern Africa,Tropical,Moist,Wetland,496,1115.801246014643,2.249599286319845,0.0,-155.43928351086674,167.507243378462,-61.34055067800001,65.77732826421429
Grassland,Western Asia,Tropical,Moist,Wetland,496,1110.7896076030017,2.2394951766189553,0.12722232600000005,-155.90933298306675,166.19815925413616,-61.392471747200005,65.52241612085716
Grassland,Southern Asia,Tropical,Moist,Wetland,496,1109.262020949891,2.2364153648183285,0.06361116300000003,-155.60754457306675,166.94014740748466,-61.52863553650002,66.28220826982859
Grassland,Western Africa,Tropical,Moist,Wetland,496,1108.754312481535,2.2353917590353527,-0.14544742905000074,-155.47282802186677,166.26382681799532,-61.15658315580001,66.33154462817143
Grassland,Oceania,Tropical,Moist,Wetland,496,1108.5397924572994,2.234959258986491,0.06361116300000003,-155.60596270816677,166.02005798236323,-61.46777300400001,66.22466227755714
Grassland,Southern Africa,Tropical,Moist,Wetland,496,1107.989368854177,2.2338495339801954,4.440892098500626e-16,-156.54109167986675,165.2230590087263,-61.66331843100001,66.28220826982859
Grassland,North America,Tropical,Moist,Wetland,496,1105.567680652605,2.2289670980899294,0.07845376770000101,-156.0672726572667,167.70887290006675,-61.42455780120001,65.81585044885715
Grassland,Eastern Africa,Tropical,Moist,Wetland,496,1105.1188715943922,2.228062241117726,0.0,-155.43928351086674,167.70887290006675,-61.66331843100001,66.06852212337142
Grassland,Central Africa,Tropical,Moist,Wetland,496,1101.2638314416802,2.220289982745323,0.06361116300000003,-155.90933298306675,166.70850685866677,-61.52718829840002,65.81585044885715
Grassland,Europe,Tropical,Moist,Wetland,496,1100.019990598982,2.217782239110851,0.0,-155.47282802186675,167.24319978913618,-61.392471747200005,66.79593726771431
Grassland,Caribbean,Tropical,Moist,Wetland,496,1096.8496104230744,2.2113903435949083,0.0,-155.90933298306675,166.438979720462,-61.66331843100001,66.61240346828572
Grassland,South-Eastern Asia,Tropical,Moist,Wetland,496,1095.374649972236,2.2084166330085404,-0.029449612499999223,-155.90933298306675,165.4854560401168,-61.661904849600006,66.79593726771431
Grassland,Central America,Tropical,Moist,Wetland,496,1092.7795046669712,2.203184485215668,-0.06361116300000003,-155.57327083356677,166.29823648054435,-61.59499532999999,66.15538823681631
Grassland,Eastern Asia,Tropical,Moist,Wetland,496,1084.305836054615,2.1861004759165623,-0.06361116299999958,-155.90933298306675,165.28845565199532,-61.34055067800001,66.505677678
Grassland,Northern Africa,Tropical,Wet,High Activity Clay,496,1084.2417954018129,2.185971361697203,0.0,-137.91096135520002,148.97718691444283,-53.102595833099954,58.579132064693816
Grassland,Central Africa,Tropical,Wet,High Activity Clay,496,1075.3332283073962,2.168010540942331,0.030156403199999904,-137.50681170160001,149.53487905462856,-53.203038644799946,58.39233067799996
Grassland,Central Asia,Tropical,Wet,High Activity Clay,496,1071.9675881917358,2.1612249761930156,-0.06361116299999958,-138.34746631639996,148.65453417917146,-53.60718829839996,58.05205437967339
Grassland,Southern Africa,Tropical,Wet,High Activity Clay,496,1068.3670959484616,2.153965919250931,0.06361116300000003,-137.64152825279996,148.65453417917146,-53.60863553649996,58.49982371828566
Grassland,Europe,Tropical,Wet,High Activity Clay,496,1064.6466276864446,2.1464649751742835,0.0,-138.04567790639996,147.54752943920002,-53.67499532999993,58.49982371828566
Grassland,Western Asia,Tropical,Wet,High Activity Clay,496,1064.420100611012,2.1460082673609113,-0.07845376770000057,-139.13716468739997,148.46661539662855,-53.67499532999993,58.499823718285654
Grassland,Caribbean,Tropical,Wet,High Activity Clay,496,1063.2696078630545,2.143688725530352,0.06361116300000003,-137.91096135520002,148.64338634639995,-53.67499532999993,57.76565392619995
Grassland,Central America,Tropical,Wet,High Activity Clay,496,1062.4489359194406,2.1420341449988722,0.06361116300000003,-138.82128533899999,147.07064740556123,-53.92943998199996,58.05205437967339
Grassland,Southern Asia,Tropical,Wet,High Activity Clay,496,1061.3570034421582,2.1398326682301576,4.440892098500626e-16,-138.821285339,148.46661539662855,-53.370570478499936,58.18421286982853
Grassland,Western Africa,Tropical,Wet,High Activity Clay,496,1060.6346172593285,2.1383762444744527,0.06361116300000047,-137.91096135520002,149.27480726961227,-53.370570478499936,57.76565392619995
Grassland,South America,Tropical,Wet,High Activity Clay,496,1059.8534974166855,2.1368014060820273,0.06361116300000003,-138.9792250132,147.07064740556123,-53.23658315579995,58.123778140057084
Grassland,Eastern Africa,Tropical,Wet,High Activity Clay,496,1058.0169431242487,2.133098675653727,4.440892098500626e-16,-137.64152825279996,148.64338634639995,-53.23658315579995,57.963397073371375
