id,climate,land_use_type,region,forest_condition_type,from_year,forest_type,agb_min,agb_max,agb_growth_min,agb_growth_max,agb_unit,agb_min_min,agb_max_max,agb_growth_min_min,agb_growth_max_max,"Source: 2019 Refinement to the 2006 IPCC Guidelines for National Greenhouse Gas Inventories, IPCC (2019), Volume 4 AFOLU, tables 4.7, 4.8, 4.9, 4.10, 4.12; 2006 IPCC Guidelines for National Greenhouse Gas Inventories, IPCC (2006), Volume 4 AFOLU, tables 4.12."
10789,Cool Temperate,Oceanic Forest,South America,Primary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10790,Cool Temperate,Oceanic Forest,Central America,Primary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10791,Cool Temperate,Oceanic Forest,Caribbean,Primary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10792,Cool Temperate,Oceanic Forest,North America,Primary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10793,Cool Temperate,Oceanic Forest,South America,Secondary,21,Natural,166.427,166.427,4.277,4.277,tC/ha,-47.752,380.606,2.2043,2.4393,
10794,Cool Temperate,Oceanic Forest,South America,Secondary,21,Plantation,35.814,61.711,4.7,4.7,tC/ha,0.288837889,94.73262878,3.666,4.136,
10795,Cool Temperate,Oceanic Forest,Central America,Secondary,21,Natural,166.427,166.427,4.277,4.277,tC/ha,-47.752,380.606,2.2043,2.4393,
10796,Cool Temperate,Oceanic Forest,Central America,Secondary,21,Plantation,35.814,61.711,4.7,4.7,tC/ha,0.288837889,94.73262878,3.666,4.136,
10797,Cool Temperate,Oceanic Forest,Caribbean,Secondary,21,Natural,166.427,166.427,4.277,4.277,tC/ha,-47.752,380.606,2.2043,2.4393,
10798,Cool Temperate,Oceanic Forest,Caribbean,Secondary,21,Plantation,35.814,61.711,4.7,4.7,tC/ha,0.288837889,94.73262878,3.666,4.136,
10799,Cool Temperate,Oceanic Forest,North America,Secondary,21,Natural,166.427,166.427,4.277,4.277,tC/ha,-47.752,380.606,2.2043,2.4393,
10800,Cool Temperate,Oceanic Forest,North America,Secondary,21,Plantation,35.814,61.711,4.7,4.7,tC/ha,0.288837889,94.73262878,3.666,4.136,
10801,Cool Temperate,Oceanic Forest,South America,Secondary,0,Natural,100.533,100.533,2.961,2.961,tC/ha,-6.204,207.27,1.2361,2.0539,
10802,Cool Temperate,Oceanic Forest,South America,Secondary,0,Plantation,1.833,56.4,2.82,2.82,tC/ha,-2.404647162,11.43804716,1.692,2.256,
10803,Cool Temperate,Oceanic Forest,Central America,Secondary,0,Natural,100.533,100.533,2.961,2.961,tC/ha,-6.204,207.27,1.2361,2.0539,
10804,Cool Temperate,Oceanic Forest,Central America,Secondary,0,Plantation,1.833,56.4,2.82,2.82,tC/ha,-2.404647162,11.43804716,1.692,2.256,
10805,Cool Temperate,Oceanic Forest,Caribbean,Secondary,0,Natural,100.533,100.533,2.961,2.961,tC/ha,-6.204,207.27,1.2361,2.0539,
10806,Cool Temperate,Oceanic Forest,Caribbean,Secondary,0,Plantation,1.833,56.4,2.82,2.82,tC/ha,-2.404647162,11.43804716,1.692,2.256,
10807,Cool Temperate,Oceanic Forest,North America,Secondary,0,Natural,100.533,100.533,2.961,2.961,tC/ha,-6.204,207.27,1.2361,2.0539,
10808,Cool Temperate,Oceanic Forest,North America,Secondary,0,Plantation,1.833,56.4,2.82,2.82,tC/ha,-2.404647162,11.43804716,1.692,2.256,
10809,Cool Temperate,Oceanic Forest,Eastern Africa,Primary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10810,Cool Temperate,Oceanic Forest,Central Africa,Primary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10811,Cool Temperate,Oceanic Forest,Northern Africa,Primary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10812,Cool Temperate,Oceanic Forest,Southern Africa,Primary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10813,Cool Temperate,Oceanic Forest,Western Africa,Primary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10814,Cool Temperate,Oceanic Forest,Eastern Africa,Secondary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10815,Cool Temperate,Oceanic Forest,Eastern Africa,Secondary,21,Plantation,75.2,75.2,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10816,Cool Temperate,Oceanic Forest,Central Africa,Secondary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10817,Cool Temperate,Oceanic Forest,Central Africa,Secondary,21,Plantation,75.2,75.2,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10818,Cool Temperate,Oceanic Forest,Northern Africa,Secondary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10819,Cool Temperate,Oceanic Forest,Northern Africa,Secondary,21,Plantation,75.2,75.2,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10820,Cool Temperate,Oceanic Forest,Southern Africa,Secondary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10821,Cool Temperate,Oceanic Forest,Southern Africa,Secondary,21,Plantation,75.2,75.2,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10822,Cool Temperate,Oceanic Forest,Western Africa,Secondary,21,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10823,Cool Temperate,Oceanic Forest,Western Africa,Secondary,21,Plantation,75.2,75.2,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10824,Cool Temperate,Oceanic Forest,Eastern Africa,Secondary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10825,Cool Temperate,Oceanic Forest,Eastern Africa,Secondary,0,Plantation,75.2,75.2,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10826,Cool Temperate,Oceanic Forest,Central Africa,Secondary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10827,Cool Temperate,Oceanic Forest,Central Africa,Secondary,0,Plantation,75.2,75.2,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10828,Cool Temperate,Oceanic Forest,Northern Africa,Secondary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10829,Cool Temperate,Oceanic Forest,Northern Africa,Secondary,0,Plantation,75.2,75.2,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10830,Cool Temperate,Oceanic Forest,Southern Africa,Secondary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10831,Cool Temperate,Oceanic Forest,Southern Africa,Secondary,0,Plantation,75.2,75.2,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10832,Cool Temperate,Oceanic Forest,Western Africa,Secondary,0,Natural,84.6,84.6,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10833,Cool Temperate,Oceanic Forest,Western Africa,Secondary,0,Plantation,75.2,75.2,2.068,2.068,tC/ha,N/A,N/A,N/A,N/A,
10834,Cool Temperate,Desert,Central Asia,Primary,0,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
10835,Cool Temperate,Desert,Eastern Asia,Primary,0,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
10836,Cool Temperate,Desert,South-Eastern Asia,Primary,0,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
10837,Cool Temperate,Desert,Southern Asia,Primary,0,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
10838,Cool Temperate,Desert,Western Asia,Primary,0,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
10839,Cool Temperate,Desert,Central Asia,Secondary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
10840,Cool Temperate,Desert,Eastern Asia,Secondary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
10841,Cool Temperate,Desert,South-Eastern Asia,Secondary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
10842,Cool Temperate,Desert,Southern Asia,Secondary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
10843,Cool Temperate,Desert,Western Asia,Secondary,21,Natural,20.68,20.68,0.282,0.282,tC/ha,N/A,N/A,N/A,N/A,
10844,Cool Temperate,Desert,Central Asia,Secondary,0,Natural,12.032,12.032,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
10845,Cool Temperate,Desert,Eastern Asia,Secondary,0,Natural,12.032,12.032,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
10846,Cool Temperate,Desert,South-Eastern Asia,Secondary,0,Natural,12.032,12.032,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
10847,Cool Temperate,Desert,Southern Asia,Secondary,0,Natural,12.032,12.032,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
10848,Cool Temperate,Desert,Western Asia,Secondary,0,Natural,12.032,12.032,0.235,0.235,tC/ha,N/A,N/A,N/A,N/A,
10849,Cool Temperate,Steppe,Central Asia,Primary,0,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
10850,Cool Temperate,Steppe,Eastern Asia,Primary,0,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
10851,Cool Temperate,Steppe,South-Eastern Asia,Primary,0,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
10852,Cool Temperate,Steppe,Southern Asia,Primary,0,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
10853,Cool Temperate,Steppe,Western Asia,Primary,0,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
10854,Cool Temperate,Steppe,Central Asia,Secondary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
10855,Cool Temperate,Steppe,Central Asia,Secondary,21,Plantation,1.692,39.903,5.17,5.17,tC/ha,N/A,N/A,N/A,N/A,
10856,Cool Temperate,Steppe,Eastern Asia,Secondary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
10857,Cool Temperate,Steppe,Eastern Asia,Secondary,21,Plantation,1.692,39.903,5.17,5.17,tC/ha,N/A,N/A,N/A,N/A,
10858,Cool Temperate,Steppe,South-Eastern Asia,Secondary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
10859,Cool Temperate,Steppe,South-Eastern Asia,Secondary,21,Plantation,1.692,39.903,5.17,5.17,tC/ha,N/A,N/A,N/A,N/A,
10860,Cool Temperate,Steppe,Southern Asia,Secondary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
10861,Cool Temperate,Steppe,Southern Asia,Secondary,21,Plantation,1.692,39.903,5.17,5.17,tC/ha,N/A,N/A,N/A,N/A,
10862,Cool Temperate,Steppe,Western Asia,Secondary,21,Natural,55.695,55.695,1.645,1.645,tC/ha,N/A,N/A,N/A,N/A,
10863,Cool Temperate,Steppe,Western Asia,Secondary,21,Plantation,1.692,39.903,5.17,5.17,tC/ha,N/A,N/A,N/A,N/A,
10864,Cool Temperate,Steppe,Central Asia,Secondary,0,Natural,20.163,20.163,1.081,1.081,tC/ha,N/A,N/A,N/A,N/A,
10865,Cool Temperate,Steppe,Central Asia,Secondary,0,Plantation,2.256,22.936,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
10866,Cool Temperate,Steppe,Eastern Asia,Secondary,0,Natural,20.163,20.163,1.081,1.081,tC/ha,N/A,N/A,N/A,N/A,
10867,Cool Temperate,Steppe,Eastern Asia,Secondary,0,Plantation,2.256,22.936,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
10868,Cool Temperate,Steppe,South-Eastern Asia,Secondary,0,Natural,20.163,20.163,1.081,1.081,tC/ha,N/A,N/A,N/A,N/A,
10869,Cool Temperate,Steppe,South-Eastern Asia,Secondary,0,Plantation,2.256,22.936,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
10870,Cool Temperate,Steppe,Southern Asia,Secondary,0,Natural,20.163,20.163,1.081,1.081,tC/ha,N/A,N/A,N/A,N/A,
10871,Cool Temperate,Steppe,Southern Asia,Secondary,0,Plantation,2.256,22.936,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
10872,Cool Temperate,Steppe,Western Asia,Secondary,0,Natural,20.163,20.163,1.081,1.081,tC/ha,N/A,N/A,N/A,N/A,
10873,Cool Temperate,Steppe,Western Asia,Secondary,0,Plantation,2.256,22.936,1.88,1.88,tC/ha,N/A,N/A,N/A,N/A,
10874,Boreal,Coniferous Forest,Central Asia,Primary,0,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
10875,Boreal,Coniferous Forest,Eastern Asia,Primary,0,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
10876,Boreal,Coniferous Forest,South-Eastern Asia,Primary,0,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
10877,Boreal,Coniferous Forest,Southern Asia,Primary,0,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
10878,Boreal,Coniferous Forest,Western Asia,Primary,0,Natural,29.563,29.563,0.047,0.987,tC/ha,N/A,N/A,N/A,N/A,
10879,Boreal,Coniferous Forest,Central Asia,Secondary,21,Natural,29.563,29.563,0.047,1.034,tC/ha,N/A,N/A,N/A,N/A,
10880,Boreal,Coniferous Forest,Central Asia,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10881,Boreal,Coniferous Forest,Eastern Asia,Secondary,21,Natural,29.563,29.563,0.047,1.034,tC/ha,N/A,N/A,N/A,N/A,
10882,Boreal,Coniferous Forest,Eastern Asia,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10883,Boreal,Coniferous Forest,South-Eastern Asia,Secondary,21,Natural,29.563,29.563,0.047,1.034,tC/ha,N/A,N/A,N/A,N/A,
10884,Boreal,Coniferous Forest,South-Eastern Asia,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10885,Boreal,Coniferous Forest,Southern Asia,Secondary,21,Natural,29.563,29.563,0.047,1.034,tC/ha,N/A,N/A,N/A,N/A,
10886,Boreal,Coniferous Forest,Southern Asia,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10887,Boreal,Coniferous Forest,Western Asia,Secondary,21,Natural,29.563,29.563,0.047,1.034,tC/ha,N/A,N/A,N/A,N/A,
10888,Boreal,Coniferous Forest,Western Asia,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10889,Boreal,Coniferous Forest,Central Asia,Secondary,0,Natural,29.563,29.563,0.047,1.081,tC/ha,N/A,N/A,N/A,N/A,
10890,Boreal,Coniferous Forest,Central Asia,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10891,Boreal,Coniferous Forest,Eastern Asia,Secondary,0,Natural,29.563,29.563,0.047,1.081,tC/ha,N/A,N/A,N/A,N/A,
10892,Boreal,Coniferous Forest,Eastern Asia,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10893,Boreal,Coniferous Forest,South-Eastern Asia,Secondary,0,Natural,29.563,29.563,0.047,1.081,tC/ha,N/A,N/A,N/A,N/A,
10894,Boreal,Coniferous Forest,South-Eastern Asia,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10895,Boreal,Coniferous Forest,Southern Asia,Secondary,0,Natural,29.563,29.563,0.047,1.081,tC/ha,N/A,N/A,N/A,N/A,
10896,Boreal,Coniferous Forest,Southern Asia,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10897,Boreal,Coniferous Forest,Western Asia,Secondary,0,Natural,29.563,29.563,0.047,1.081,tC/ha,N/A,N/A,N/A,N/A,
10898,Boreal,Coniferous Forest,Western Asia,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10899,Boreal,Tundra Woodland,Central Asia,Primary,0,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10900,Boreal,Tundra Woodland,Eastern Asia,Primary,0,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10901,Boreal,Tundra Woodland,South-Eastern Asia,Primary,0,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10902,Boreal,Tundra Woodland,Southern Asia,Primary,0,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10903,Boreal,Tundra Woodland,Western Asia,Primary,0,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10904,Boreal,Tundra Woodland,Central Asia,Secondary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10905,Boreal,Tundra Woodland,Central Asia,Secondary,21,Plantation,11.75,11.75,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10906,Boreal,Tundra Woodland,Eastern Asia,Secondary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10907,Boreal,Tundra Woodland,Eastern Asia,Secondary,21,Plantation,11.75,11.75,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10908,Boreal,Tundra Woodland,South-Eastern Asia,Secondary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10909,Boreal,Tundra Woodland,South-Eastern Asia,Secondary,21,Plantation,11.75,11.75,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10910,Boreal,Tundra Woodland,Southern Asia,Secondary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10911,Boreal,Tundra Woodland,Southern Asia,Secondary,21,Plantation,11.75,11.75,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10912,Boreal,Tundra Woodland,Western Asia,Secondary,21,Natural,29.939,29.939,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10913,Boreal,Tundra Woodland,Western Asia,Secondary,21,Plantation,11.75,11.75,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10914,Boreal,Tundra Woodland,Central Asia,Secondary,0,Natural,48.974,48.974,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10915,Boreal,Tundra Woodland,Central Asia,Secondary,0,Plantation,2.35,2.35,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10916,Boreal,Tundra Woodland,Eastern Asia,Secondary,0,Natural,48.974,48.974,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10917,Boreal,Tundra Woodland,Eastern Asia,Secondary,0,Plantation,2.35,2.35,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10918,Boreal,Tundra Woodland,South-Eastern Asia,Secondary,0,Natural,48.974,48.974,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10919,Boreal,Tundra Woodland,South-Eastern Asia,Secondary,0,Plantation,2.35,2.35,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10920,Boreal,Tundra Woodland,Southern Asia,Secondary,0,Natural,48.974,48.974,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10921,Boreal,Tundra Woodland,Southern Asia,Secondary,0,Plantation,2.35,2.35,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10922,Boreal,Tundra Woodland,Western Asia,Secondary,0,Natural,48.974,48.974,0.188,0.188,tC/ha,N/A,N/A,0.094,0.235,
10923,Boreal,Tundra Woodland,Western Asia,Secondary,0,Plantation,2.35,2.35,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10924,Boreal,Mountain System,Central Asia,Primary,0,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
10925,Boreal,Mountain System,Eastern Asia,Primary,0,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
10926,Boreal,Mountain System,South-Eastern Asia,Primary,0,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
10927,Boreal,Mountain System,Southern Asia,Primary,0,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
10928,Boreal,Mountain System,Western Asia,Primary,0,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
10929,Boreal,Mountain System,Central Asia,Secondary,21,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
10930,Boreal,Mountain System,Central Asia,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10931,Boreal,Mountain System,Eastern Asia,Secondary,21,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
10932,Boreal,Mountain System,Eastern Asia,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10933,Boreal,Mountain System,South-Eastern Asia,Secondary,21,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
10934,Boreal,Mountain System,South-Eastern Asia,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10935,Boreal,Mountain System,Southern Asia,Secondary,21,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
10936,Boreal,Mountain System,Southern Asia,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10937,Boreal,Mountain System,Western Asia,Secondary,21,Natural,0.893,0.893,0.517,0.705,tC/ha,N/A,N/A,N/A,N/A,
10938,Boreal,Mountain System,Western Asia,Secondary,21,Plantation,18.8,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10939,Boreal,Mountain System,Central Asia,Secondary,0,Natural,0.893,0.893,0.47,0.517,tC/ha,N/A,N/A,N/A,N/A,
10940,Boreal,Mountain System,Central Asia,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10941,Boreal,Mountain System,Eastern Asia,Secondary,0,Natural,0.893,0.893,0.47,0.517,tC/ha,N/A,N/A,N/A,N/A,
10942,Boreal,Mountain System,Eastern Asia,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10943,Boreal,Mountain System,South-Eastern Asia,Secondary,0,Natural,0.893,0.893,0.47,0.517,tC/ha,N/A,N/A,N/A,N/A,
10944,Boreal,Mountain System,South-Eastern Asia,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10945,Boreal,Mountain System,Southern Asia,Secondary,0,Natural,0.893,0.893,0.47,0.517,tC/ha,N/A,N/A,N/A,N/A,
10946,Boreal,Mountain System,Southern Asia,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10947,Boreal,Mountain System,Western Asia,Secondary,0,Natural,0.893,0.893,0.47,0.517,tC/ha,N/A,N/A,N/A,N/A,
10948,Boreal,Mountain System,Western Asia,Secondary,0,Plantation,2.35,23.5,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10949,Tropical,Rainforest,Eastern Africa,Primary,21,Natural,189.974,189.974,0.611,0.611,tC/ha,N/A,N/A,N/A,N/A,
10950,Tropical,Rainforest,Central Africa,Primary,21,Natural,189.974,189.974,0.611,0.611,tC/ha,N/A,N/A,N/A,N/A,
10951,Tropical,Rainforest,Northern Africa,Primary,21,Natural,189.974,189.974,0.611,0.611,tC/ha,N/A,N/A,N/A,N/A,
10952,Tropical,Rainforest,Southern Africa,Primary,21,Natural,189.974,189.974,0.611,0.611,tC/ha,N/A,N/A,N/A,N/A,
10953,Tropical,Rainforest,Western Africa,Primary,21,Natural,189.974,189.974,0.611,0.611,tC/ha,N/A,N/A,N/A,N/A,
10954,Tropical,Rainforest,South America,Primary,21,Natural,144.337,144.337,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10955,Tropical,Rainforest,Central America,Primary,21,Natural,144.337,144.337,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10956,Tropical,Rainforest,Caribbean,Primary,21,Natural,144.337,144.337,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10957,Tropical,Rainforest,North America,Primary,21,Natural,144.337,144.337,0.47,0.47,tC/ha,N/A,N/A,N/A,N/A,
10958,Tropical,Rainforest,Central Asia,Primary,21,Natural,194.157,194.157,0.329,0.329,tC/ha,N/A,N/A,N/A,N/A,
10959,Tropical,Rainforest,Eastern Asia,Primary,21,Natural,194.157,194.157,0.329,0.329,tC/ha,N/A,N/A,N/A,N/A,
10960,Tropical,Rainforest,South-Eastern Asia,Primary,21,Natural,194.157,194.157,0.329,0.329,tC/ha,N/A,N/A,N/A,N/A,
10961,Tropical,Rainforest,Southern Asia,Primary,21,Natural,194.157,194.157,0.329,0.329,tC/ha,N/A,N/A,N/A,N/A,
10962,Tropical,Rainforest,Western Asia,Primary,21,Natural,194.157,194.157,0.329,0.329,tC/ha,N/A,N/A,N/A,N/A,
10963,Tropical,Rainforest,Europe,Primary,21,Natural,141,141,3.29,3.29,tC/ha,N/A,N/A,N/A,N/A,
10964,Tropical,Rainforest,Oceania,Primary,21,Natural,141,141,3.29,3.29,tC/ha,N/A,N/A,N/A,N/A,
10965,Tropical,Moist Deciduous Forest,Eastern Africa,Primary,21,Natural,111.202,111.202,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10966,Tropical,Moist Deciduous Forest,Central Africa,Primary,21,Natural,111.202,111.202,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10967,Tropical,Moist Deciduous Forest,Northern Africa,Primary,21,Natural,111.202,111.202,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10968,Tropical,Moist Deciduous Forest,Southern Africa,Primary,21,Natural,111.202,111.202,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10969,Tropical,Moist Deciduous Forest,Western Africa,Primary,21,Natural,111.202,111.202,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10970,Tropical,Moist Deciduous Forest,South America,Primary,21,Natural,88.031,88.031,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10971,Tropical,Moist Deciduous Forest,Central America,Primary,21,Natural,88.031,88.031,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10972,Tropical,Moist Deciduous Forest,Caribbean,Primary,21,Natural,88.031,88.031,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10973,Tropical,Moist Deciduous Forest,North America,Primary,21,Natural,88.031,88.031,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
10974,Tropical,Moist Deciduous Forest,Central Asia,Primary,21,Natural,31.819,31.819,0.188,0.188,tC/ha,N/A,N/A,N/A,N/A,
